totalIterations;numWorkers;Duree;Pi;Error
96000000;16;7766;3,141376208333333400000000000000;-0,000216445256459696370000000000
96000000;16;8141;3,141413958333333600000000000000;-0,000178695256459526770000000000
96000000;16;7753;3,141657375000000000000000000000;0,000064721410206747270000000000
96000000;16;8214;3,141481791666666600000000000000;-0,000110861923126481800000000000
96000000;16;7457;3,141396500000000000000000000000;-0,000196153589793190970000000000
96000000;16;8107;3,141506833333333600000000000000;-0,000085820256459534500000000000
96000000;16;8247;3,141572083333333000000000000000;-0,000020570256459961910000000000
96000000;16;7786;3,141651291666667000000000000000;0,000058638076873673840000000000
96000000;16;8195;3,141867166666666700000000000000;0,000274513076873539300000000000
96000000;16;7822;3,141518375000000000000000000000;-0,000074278589793141950000000000
96000000;16;8160;3,141652250000000000000000000000;0,000059596410206808060000000000
96000000;16;8247;3,141715041666666600000000000000;0,000122388076873480860000000000
112000000;16;9142;3,141454928571428600000000000000;-0,000137725018364509570000000000
112000000;16;9407;3,141215964285714300000000000000;-0,000376689304078858800000000000
112000000;16;9998;3,141564928571428400000000000000;-0,000027725018364677112000000000
112000000;16;9366;3,141359214285714000000000000000;-0,000233439304079041680000000000
112000000;16;9473;3,141494178571428500000000000000;-0,000098475018364574400000000000
112000000;16;9518;3,141932678571428500000000000000;0,000340024981635433930000000000
112000000;16;9493;3,141419785714285600000000000000;-0,000172867875507520800000000000
112000000;16;8991;3,141490357142857000000000000000;-0,000102296446935934430000000000
112000000;16;10971;3,141527964285714300000000000000;-0,000064689304078768830000000000
112000000;16;9823;3,141641142857143000000000000000;0,000048489267349793860000000000
112000000;16;9761;3,141686964285714400000000000000;0,000094310695921251410000000000
112000000;16;9528;3,141497714285714300000000000000;-0,000094939304078778260000000000
112000000;16;9140;3,141517250000000000000000000000;-0,000075403589792966130000000000
112000000;16;9117;3,141759000000000000000000000000;0,000166346410206852370000000000
112000000;16;9627;3,141690250000000000000000000000;0,000097596410206790550000000000
128000000;16;10945;3,141819843750000000000000000000;0,000227190160206891530000000000
128000000;16;10989;3,141428562500000000000000000000;-0,000164091089793316770000000000
128000000;16;10583;3,141628968750000000000000000000;0,000036315160206967790000000000
128000000;16;10024;3,141343781250000000000000000000;-0,000248872339793315700000000000
128000000;16;9854;3,141449093750000000000000000000;-0,000143559839793194750000000000
128000000;16;9843;3,141426468749999800000000000000;-0,000166184839793359630000000000
128000000;16;10286;3,141606718750000000000000000000;0,000014065160206744310000000000
128000000;16;9964;3,141493125000000000000000000000;-0,000099528589792896580000000000
128000000;16;9780;3,141606468750000000000000000000;0,000013815160206931410000000000
128000000;16;10407;3,141660250000000000000000000000;0,000067596410207038100000000000
128000000;16;10334;3,141592843750000000000000000000;0,000000190160206692269180000000
128000000;16;10510;3,141742656250000000000000000000;0,000150002660206816070000000000
128000000;16;9941;3,141534656250000000000000000000;-0,000057997339792947855000000000
128000000;16;10594;3,141463875000000000000000000000;-0,000128778589793210330000000000
128000000;16;10062;3,141842187500000000000000000000;0,000249533910206878300000000000
144000000;16;11333;3,141562083333333500000000000000;-0,000030570256459583334000000000
144000000;16;11599;3,141596500000000000000000000000;0,000003846410206786999000000000
144000000;16;11766;3,141718583333333000000000000000;0,000125929743540087460000000000
144000000;16;11553;3,141466111111111000000000000000;-0,000126542478682267760000000000
144000000;16;11792;3,141566944444444500000000000000;-0,000025709145348606910000000000
144000000;16;12086;3,141274166666667000000000000000;-0,000318486923126304330000000000
144000000;16;11161;3,141554277777778000000000000000;-0,000038375812015267740000000000
144000000;16;10876;3,141549805555555500000000000000;-0,000042848034237596980000000000
144000000;16;11896;3,141631583333333500000000000000;0,000038929743540361270000000000
144000000;16;11107;3,141426194444444600000000000000;-0,000166459145348518700000000000
144000000;16;12358;3,141612166666666500000000000000;0,000019513076873423074000000000
144000000;16;11929;3,141700722222222000000000000000;0,000108068632429070280000000000
144000000;16;12044;3,141769500000000000000000000000;0,000176846410206987770000000000
144000000;16;11525;3,141386777777778000000000000000;-0,000205875812015143820000000000
144000000;16;12420;3,141848388888888600000000000000;0,000255735299095505300000000000
160000000;16;13314;3,141816350000000000000000000000;0,000223696410206919440000000000
160000000;16;12671;3,141770600000000000000000000000;0,000177946410206963900000000000
160000000;16;13142;3,141573500000000000000000000000;-0,000019153589793319270000000000
160000000;16;13176;3,141568200000000000000000000000;-0,000024453589793083097000000000
160000000;16;13286;3,141621250000000000000000000000;0,000028596410206915834000000000
160000000;16;13153;3,141552525000000000000000000000;-0,000040128589793297920000000000
160000000;16;13439;3,141481325000000000000000000000;-0,000111328589793124880000000000
160000000;16;13629;3,141636300000000000000000000000;0,000043646410206932273000000000
160000000;16;13361;3,141559375000000000000000000000;-0,000033278589793184210000000000
160000000;16;13032;3,141873650000000000000000000000;0,000280996410206846300000000000
160000000;16;13017;3,141373074999999700000000000000;-0,000219578589793378850000000000
160000000;16;13290;3,141428925000000000000000000000;-0,000163728589793077360000000000
160000000;16;13932;3,141880400000000000000000000000;0,000287746410206679570000000000
160000000;16;16275;3,141658250000000000000000000000;0,000065596410206758550000000000
160000000;16;13448;3,141436300000000000000000000000;-0,000156353589793045700000000000
