totalIterations;numWorkers;Duree;Pi;Error
96000000;16;258;3,141339666666666600000000000000;0,000252986923126474750000000000
96000000;16;248;3,141867916666666500000000000000;0,000275263076873422100000000000
96000000;16;228;3,141576333333333500000000000000;0,000016320256459589900000000000
96000000;16;268;3,141247833333333400000000000000;0,000344820256459765770000000000
96000000;16;253;3,141506375000000000000000000000;0,000086278589793042930000000000
96000000;16;177;3,141661625000000000000000000000;0,000068971410206675190000000000
96000000;16;248;3,141341333333333500000000000000;0,000251320256459575100000000000
96000000;16;185;3,141679541666666500000000000000;0,000086888076873403720000000000
96000000;16;216;3,141692083333333500000000000000;0,000099429743540380140000000000
112000000;16;213;3,141741642857142700000000000000;0,000148989267349630700000000000
112000000;16;203;3,141663642857143000000000000000;0,000070989267349830240000000000
112000000;16;284;3,141538642857143000000000000000;0,000054010732650322524000000000
112000000;16;214;3,141411821428571600000000000000;0,000180832161221555760000000000
112000000;16;278;3,141734107142857300000000000000;0,000141453553064163630000000000
112000000;16;206;3,141630142857142700000000000000;0,000037489267349588570000000000
112000000;16;259;3,141613571428571600000000000000;0,000020917838778444775000000000
112000000;16;297;3,141686500000000000000000000000;0,000093846410206932520000000000
112000000;16;212;3,141558285714286000000000000000;0,000034367875507257395000000000
112000000;16;253;3,141612107142857000000000000000;0,000019453553063986107000000000
112000000;16;287;3,141567321428571500000000000000;0,000025332161221580662000000000
112000000;16;318;3,141383285714286000000000000000;0,000209367875507293630000000000
112000000;16;308;3,141712785714285700000000000000;0,000120132124492577930000000000
112000000;16;289;3,141566892857143000000000000000;0,000025760732650148555000000000
112000000;16;258;3,141568535714285700000000000000;0,000024117875507378983000000000
128000000;16;297;3,141482781250000000000000000000;0,000109872339792982390000000000
128000000;16;237;3,141707656250000000000000000000;0,000115002660206808830000000000
128000000;16;326;3,141814656250000000000000000000;0,000222002660206666040000000000
128000000;16;290;3,141765281250000000000000000000;0,000172627660206980950000000000
128000000;16;239;3,141565187500000000000000000000;0,000027466089793204418000000000
